"listing_id","interest_level","interest_Nbr","senti_anger","senti_anticipation","senti_disgust","senti_fear","senti_joy","senti_sadness","senti_surprise","senti_trust","senti_negative","senti_positive"
7212066,"low",1,0,1,0,0,1,1,1,1,0,2
7224977,"low",1,2,5,1,0,5,0,2,7,2,14
7164077,"medium",2,0,1,0,0,0,0,0,1,0,2
7189663,"low",1,1,5,1,0,4,2,2,5,1,18
7191992,"medium",2,0,2,0,0,2,0,0,5,3,10
7096628,"low",1,0,4,1,1,4,2,2,3,0,10
7128513,"high",3,0,1,0,0,2,0,1,1,0,5
7145258,"low",1,0,1,0,1,1,0,1,3,2,10
7121447,"medium",2,0,0,0,0,0,0,0,0,0,0
7175233,"low",1,0,1,0,1,0,0,0,0,0,5
7214718,"low",1,0,1,0,1,2,1,0,2,1,8
7097227,"low",1,0,0,0,0,0,0,0,0,0,0
7129717,"high",3,0,1,0,0,1,0,0,2,0,3
7213268,"low",1,0,2,0,0,0,0,0,0,1,3
7215152,"low",1,2,3,3,2,2,1,0,2,4,5
7116433,"low",1,0,1,1,0,3,1,1,1,1,10
7134839,"high",3,1,0,0,0,1,0,0,0,1,7
7132340,"low",1,2,2,1,0,0,0,2,7,3,10
7178261,"low",1,1,2,1,0,2,0,2,2,2,6
7110722,"medium",2,2,2,1,2,1,0,1,3,3,8
7117144,"low",1,1,0,0,0,1,1,0,2,2,10
7105336,"low",1,0,0,0,1,2,0,0,1,0,5
7099855,"medium",2,0,3,0,0,4,1,3,3,2,11
7230152,"low",1,2,7,3,3,6,3,2,11,5,31
7231519,"low",1,0,0,0,0,0,0,0,0,0,3
7145921,"medium",2,0,2,0,0,1,1,1,1,0,5
7110847,"low",1,1,3,0,0,3,0,2,4,1,7
7112314,"low",1,0,2,0,0,2,0,1,2,2,16
7104891,"low",1,0,4,0,0,5,0,2,2,0,9
7172700,"low",1,1,0,0,0,0,0,0,0,1,2
7200298,"low",1,4,7,1,2,6,1,3,7,5,19
7171498,"high",3,1,0,0,0,1,0,0,1,1,3
7154611,"medium",2,0,1,1,0,4,0,0,3,0,7
7527148,"low",1,0,4,0,0,5,0,3,6,0,9
7157154,"high",3,1,5,0,2,3,0,2,4,2,9
7137663,"low",1,0,0,0,0,1,0,0,0,0,3
7195515,"low",1,1,4,0,1,5,1,0,5,3,10
7217169,"medium",2,1,2,0,0,1,0,1,1,0,4
7209350,"high",3,0,2,1,0,1,1,1,1,2,4
7163306,"medium",2,0,1,0,0,1,0,1,0,1,5
7197474,"low",1,0,0,0,1,1,0,1,2,2,7
7231004,"low",1,0,1,0,0,1,0,0,1,0,5
7159380,"low",1,0,1,0,0,0,0,0,1,0,1
7123572,"low",1,1,2,0,0,3,0,1,3,3,12
7191368,"medium",2,0,2,0,0,1,1,0,1,0,5
7152555,"low",1,0,0,0,0,0,0,0,0,0,0
7216308,"medium",2,0,0,0,0,2,1,0,3,1,5
7089607,"low",1,0,2,0,0,3,0,1,2,1,6
7146576,"low",1,0,0,0,0,0,0,0,0,0,0
7226283,"low",1,0,1,0,0,1,0,0,1,1,1
7154617,"low",1,0,4,0,0,3,0,1,4,0,10
7155290,"low",1,1,5,0,1,4,0,2,5,1,9
7088441,"low",1,0,3,0,1,3,1,2,3,1,8
7193312,"low",1,0,0,0,0,0,0,0,0,0,0
7221535,"low",1,0,1,0,0,2,0,0,2,1,6
7142402,"low",1,0,0,0,0,0,0,0,0,0,0
7135382,"medium",2,1,1,0,0,2,0,2,3,0,12
7152982,"medium",2,0,1,0,0,1,0,0,0,0,5
7158841,"high",3,1,1,1,0,1,2,1,1,2,2
7106533,"low",1,0,1,1,0,1,0,0,1,0,3
7112395,"low",1,2,0,1,1,1,2,0,0,2,5
7154174,"low",1,1,1,0,0,1,0,0,1,1,7
7091023,"low",1,0,0,0,0,0,0,0,0,0,0
7135662,"low",1,1,13,1,0,12,1,8,12,3,27
7116134,"low",1,0,0,0,0,0,0,0,0,0,3
7234345,"low",1,0,0,0,0,0,0,0,0,0,0
7193206,"medium",2,2,3,0,2,1,2,1,1,5,7
7216912,"low",1,1,4,0,0,4,0,2,5,3,10
7095936,"low",1,0,0,0,0,0,0,0,0,0,3
7093169,"low",1,1,2,0,1,3,2,2,3,4,8
7144609,"medium",2,0,0,0,1,0,1,0,0,1,5
7167712,"medium",2,0,3,0,0,1,0,1,1,0,4
7231483,"low",1,0,0,0,0,0,0,0,0,1,0
7206594,"low",1,1,2,1,0,1,0,1,2,0,4
7202822,"low",1,0,0,0,0,0,1,0,0,1,0
7225587,"medium",2,0,3,0,0,2,0,1,2,0,6
7123487,"low",1,0,1,1,0,2,0,0,3,1,6
7211664,"low",1,0,0,0,0,1,0,0,1,0,6
7222295,"medium",2,1,3,1,0,2,0,0,4,1,6
7158858,"medium",2,0,3,0,0,4,1,1,4,1,11
7167084,"low",1,0,1,0,0,1,0,1,1,1,4
7147023,"low",1,0,3,1,0,3,1,1,2,0,12
7151465,"low",1,1,4,1,0,3,0,3,4,0,6
7222897,"low",1,0,0,0,0,0,0,0,0,0,0
7141466,"medium",2,2,1,0,1,0,0,0,0,1,4
7151245,"medium",2,0,0,0,0,0,0,0,0,0,0
7092884,"low",1,1,1,0,0,1,2,1,1,1,2
7180533,"low",1,0,1,0,0,0,0,0,1,0,7
7098208,"low",1,0,2,0,0,2,0,1,4,0,6
7205075,"low",1,1,7,1,0,5,0,2,6,4,9
7219170,"low",1,1,3,1,2,3,1,2,4,1,9
7114428,"low",1,1,1,0,1,1,0,1,2,1,2
7167998,"medium",2,0,2,0,0,1,0,0,1,1,5
7201569,"medium",2,0,2,1,0,4,2,1,1,1,11
7195872,"low",1,0,1,0,0,0,0,0,1,0,1
7116018,"low",1,0,0,0,0,0,0,0,0,0,0
7134452,"medium",2,0,1,0,0,0,0,0,3,0,7
7126258,"low",1,0,1,0,0,1,0,0,1,0,2
7159955,"low",1,0,3,0,1,2,0,0,1,0,9
7202040,"medium",2,0,1,0,0,1,0,1,1,0,4
7138245,"low",1,0,1,0,0,2,0,1,1,0,6
7131617,"medium",2,2,4,2,1,9,1,2,7,3,23
7092359,"medium",2,1,2,0,0,2,1,1,3,1,4
7171511,"low",1,1,0,0,0,0,0,0,0,1,1
7221698,"high",3,2,0,0,0,0,0,0,1,1,8
7156581,"medium",2,2,1,0,1,1,2,1,1,2,4
7192499,"low",1,0,3,0,0,3,0,0,3,2,11
7135284,"low",1,0,0,0,0,0,0,0,0,0,0
7171847,"low",1,0,1,0,0,1,0,0,1,0,2
7222777,"low",1,1,1,0,0,2,0,0,0,1,8
7171334,"low",1,2,3,1,1,7,1,3,6,2,13
7171255,"low",1,0,4,0,0,2,0,1,2,0,9
7177354,"medium",2,1,2,1,0,2,0,1,2,0,5
7168405,"medium",2,2,5,1,1,3,1,2,3,3,9
7092661,"low",1,0,0,0,0,1,0,0,1,0,5
7099405,"medium",2,1,4,0,0,5,2,4,5,4,14
7137567,"low",1,0,0,0,0,0,0,0,0,0,3
7197379,"medium",2,2,3,1,0,4,3,2,2,3,14
7211473,"low",1,0,1,0,0,2,0,0,2,0,8
7206690,"low",1,0,2,0,0,1,0,0,2,1,6
7168685,"medium",2,1,3,0,0,1,0,1,1,1,2
7186108,"medium",2,1,12,0,3,10,3,5,11,3,24
7233078,"low",1,0,2,0,0,1,0,1,0,0,7
7193452,"low",1,0,1,0,0,0,0,0,1,0,1
7092293,"medium",2,1,5,0,0,6,0,1,5,3,14
7154744,"low",1,0,3,0,0,1,0,0,2,0,4
7177795,"low",1,1,10,0,0,8,1,5,12,4,25
7217396,"low",1,0,0,0,1,0,0,0,0,1,1
7099774,"medium",2,0,2,0,1,0,1,0,5,0,9
7151829,"low",1,0,4,0,0,4,0,1,3,1,12
7218278,"medium",2,0,0,2,0,0,1,0,0,1,5
7096347,"medium",2,0,4,0,0,3,0,2,2,1,6
7091265,"low",1,1,8,1,0,8,0,4,7,4,17
7096577,"medium",2,1,7,0,0,7,0,6,3,1,15
7205100,"medium",2,0,1,0,0,0,0,0,2,0,5
7172104,"low",1,0,3,0,0,2,0,1,1,0,4
7226090,"low",1,0,2,0,1,3,0,0,1,1,14
7120664,"low",1,1,4,1,0,4,0,2,3,3,9
7148368,"low",1,0,0,0,0,0,0,0,0,0,0
7139805,"low",1,3,2,2,3,3,2,2,3,4,14
7114148,"low",1,1,10,0,0,11,2,8,14,4,28
7233179,"low",1,2,4,1,2,2,0,1,6,4,13
7188271,"low",1,0,2,0,0,2,0,1,3,0,9
7207487,"medium",2,0,0,0,0,0,0,0,0,0,0
7156246,"low",1,0,1,0,0,1,0,0,0,1,5
7149549,"low",1,0,2,0,0,1,1,0,3,3,12
7167990,"low",1,0,2,0,0,5,0,1,4,0,10
7173161,"medium",2,0,2,0,0,2,0,1,2,0,2
7104485,"low",1,2,1,0,1,0,0,0,0,1,4
7105791,"low",1,0,0,0,0,0,0,0,0,0,1
7531296,"low",1,0,3,0,0,4,0,2,5,0,8
7202274,"low",1,0,6,0,0,6,0,2,6,2,16
7233364,"low",1,1,4,0,0,6,2,4,6,4,15
7127434,"medium",2,0,1,0,0,3,0,1,3,1,8
7208396,"medium",2,2,4,0,2,4,1,2,6,6,12
7223730,"low",1,0,3,0,0,1,0,0,1,0,3
7104340,"medium",2,2,0,0,1,2,1,1,1,2,5
7110181,"low",1,0,1,0,0,2,0,0,2,1,3
7148577,"medium",2,0,1,0,0,2,0,0,1,0,2
7104852,"medium",2,0,2,0,0,2,0,0,1,0,5
7147973,"low",1,0,0,0,0,0,0,0,0,0,0
7230600,"medium",2,0,5,1,2,1,1,1,6,4,9
7103439,"low",1,0,1,0,0,0,0,0,1,1,4
7106684,"low",1,0,0,0,0,1,0,0,0,0,2
7172862,"high",3,1,2,0,0,2,1,0,2,1,8
7217259,"low",1,0,0,0,0,0,0,0,0,0,0
7190422,"medium",2,2,3,0,1,2,0,0,5,2,9
7221374,"low",1,1,0,1,0,0,0,0,0,1,2
7117955,"low",1,0,3,0,0,2,0,1,3,0,5
7091822,"high",3,1,1,0,1,2,0,0,0,1,5
7099429,"medium",2,0,0,0,1,1,0,0,0,0,7
7225137,"low",1,1,4,0,0,4,3,2,3,4,17
7189025,"medium",2,0,4,0,0,3,2,2,3,0,10
7219275,"low",1,0,0,0,0,0,0,0,0,0,0
7153520,"low",1,0,2,1,0,0,2,0,0,0,3
7192282,"low",1,2,7,1,2,6,2,3,6,3,17
7088595,"low",1,0,1,0,0,1,0,0,1,0,3
7197846,"low",1,2,2,1,2,4,1,1,4,2,11
7120180,"low",1,1,1,0,1,4,1,1,4,2,19
7144013,"low",1,0,2,0,0,1,1,1,1,0,3
7113436,"low",1,0,1,0,0,1,0,0,1,0,1
7212820,"low",1,0,6,0,0,4,1,3,3,1,8
7233632,"medium",2,2,9,0,0,9,1,3,6,2,18
7221200,"low",1,0,5,0,0,3,0,1,5,2,13
7193850,"medium",2,0,1,0,0,1,0,0,1,1,3
7092400,"low",1,1,0,0,0,1,0,0,0,2,5
7128092,"low",1,0,2,0,0,2,0,1,1,0,7
7217251,"high",3,1,8,0,1,9,1,3,7,2,16
7088785,"low",1,0,1,0,0,2,0,0,2,0,4
7147934,"medium",2,0,0,0,0,0,0,0,0,0,0
7221104,"medium",2,0,1,0,0,1,0,0,1,0,3
7203206,"low",1,2,3,0,0,4,1,3,2,2,7
7178893,"medium",2,0,1,2,0,0,1,0,0,0,4
7211284,"low",1,0,0,0,0,0,0,0,0,0,4
7125082,"low",1,0,3,0,0,2,2,1,3,3,7
7191721,"low",1,1,3,1,0,3,1,2,4,1,7
7187910,"low",1,0,0,0,0,0,0,0,0,0,5
7163421,"medium",2,0,0,0,0,0,0,0,0,0,2
7150362,"high",3,1,5,0,1,5,2,3,4,2,11
7113660,"low",1,2,1,3,1,3,0,2,5,4,7
7205449,"medium",2,1,3,0,0,2,0,1,3,1,4
7186820,"low",1,0,1,0,0,2,0,1,1,0,6
7154953,"medium",2,0,0,0,0,1,0,0,1,0,2
7089228,"low",1,0,2,0,0,0,0,0,1,0,3
7225949,"low",1,0,1,1,2,0,0,0,1,3,9
7225322,"medium",2,0,0,0,0,0,0,0,0,0,0
7131075,"low",1,1,0,0,0,1,0,0,1,1,4
7145425,"low",1,2,1,1,0,1,1,0,1,2,4
7165451,"low",1,0,0,0,0,0,0,0,0,0,1
7191035,"medium",2,0,4,0,0,4,0,3,5,0,8
7197044,"medium",2,1,0,0,0,1,0,0,0,1,3
7127025,"low",1,0,2,0,0,3,0,1,3,0,11
7109816,"low",1,0,0,0,0,0,0,0,0,0,0
7088438,"medium",2,0,1,0,0,0,0,0,1,0,2
7134934,"low",1,0,1,0,0,1,0,0,0,0,6
7217599,"low",1,0,0,0,0,0,0,0,2,0,7
7090031,"medium",2,0,4,0,0,5,0,3,6,0,9
7122850,"medium",2,0,1,0,1,1,1,0,2,3,6
7165350,"medium",2,0,1,0,0,1,0,0,0,0,2
7169085,"low",1,0,0,0,0,0,0,0,0,0,0
7201913,"medium",2,0,2,0,0,2,0,2,2,0,4
7142216,"medium",2,1,3,0,0,4,0,1,2,1,7
7174710,"low",1,0,1,1,1,3,1,1,2,1,3
7201682,"low",1,0,1,0,0,3,0,0,3,0,10
7129030,"medium",2,0,3,0,0,3,0,2,3,1,11
7136708,"medium",2,0,0,0,0,0,0,0,0,0,4
7178419,"high",3,0,1,0,0,1,0,0,1,0,4
7227605,"medium",2,2,3,0,2,3,3,2,5,4,9
7191193,"medium",2,1,1,1,0,4,0,1,2,3,8
7144258,"high",3,0,3,0,0,2,0,1,1,1,4
7095466,"low",1,0,0,0,0,1,0,0,0,0,5
7148072,"high",3,0,4,0,0,4,2,1,1,0,11
7097228,"low",1,0,0,0,0,1,0,0,0,0,1
7109367,"medium",2,0,1,0,0,1,0,0,1,0,3
7202684,"low",1,0,0,0,0,0,0,0,0,0,2
7220631,"low",1,0,4,0,0,3,0,1,4,0,11
7110146,"low",1,0,5,0,0,6,0,3,5,1,14
7098241,"low",1,1,1,1,0,2,0,2,1,0,4
7200112,"medium",2,0,1,0,0,1,1,1,1,0,2
7187754,"low",1,1,3,0,0,3,0,3,4,2,9
7218993,"medium",2,0,0,0,0,0,0,0,0,0,0
7192779,"low",1,1,2,1,0,2,0,0,3,4,7
7138028,"low",1,0,3,1,0,3,0,3,3,0,5
7178878,"medium",2,0,0,0,0,0,0,0,0,0,3
7099172,"medium",2,1,4,0,1,6,0,1,4,0,10
7167686,"medium",2,2,1,1,1,1,1,1,2,3,5
7135844,"low",1,0,0,0,0,0,0,0,0,0,0
7172768,"low",1,0,1,0,1,1,0,1,1,0,4
7104478,"low",1,0,1,0,0,1,0,0,0,1,4
7132515,"high",3,2,2,1,2,2,0,1,4,4,8
7132970,"medium",2,0,2,0,0,3,0,1,3,1,7
7184801,"low",1,0,4,0,1,4,1,1,5,3,9
7132435,"medium",2,1,1,0,1,1,0,0,3,2,7
7208908,"low",1,0,3,0,0,0,0,0,1,0,3
7135878,"low",1,0,1,0,0,3,0,1,4,0,9
7228219,"low",1,0,2,0,0,2,0,1,1,0,4
7111077,"high",3,1,0,0,1,0,0,0,0,1,5
7162784,"low",1,0,2,0,2,2,1,0,2,2,6
7199026,"low",1,2,6,0,0,6,0,3,7,4,13
7105189,"low",1,1,1,0,0,3,0,0,2,2,6
7112371,"low",1,1,2,0,1,4,2,2,5,0,15
7116660,"low",1,0,0,0,0,2,0,0,2,1,6
7216129,"high",3,1,1,0,1,1,1,1,1,1,5
7162793,"low",1,0,4,1,1,4,1,1,5,1,10
7170553,"low",1,1,1,0,0,1,0,1,1,2,3
7139650,"high",3,1,2,0,0,3,0,1,2,1,6
7178393,"low",1,0,1,0,1,3,0,1,1,1,9
7152151,"medium",2,1,0,0,0,0,1,1,1,3,2
7133679,"low",1,0,0,0,1,0,0,0,0,0,1
7127494,"medium",2,1,0,0,0,0,0,0,0,1,3
7180433,"medium",2,1,2,0,0,0,0,1,1,1,2
7171191,"low",1,1,4,1,0,2,0,1,4,3,9
7161656,"low",1,0,2,0,1,1,0,0,1,0,5
7226877,"medium",2,1,1,0,0,0,0,0,0,1,2
7090292,"medium",2,0,1,0,0,1,0,0,2,1,6
7094544,"medium",2,0,1,0,0,0,0,0,0,1,1
7094910,"low",1,1,0,1,0,1,0,0,0,1,6
7121351,"low",1,0,0,0,0,0,0,0,0,0,0
7179855,"medium",2,1,3,1,1,4,1,0,2,3,7
7195199,"low",1,1,2,0,1,2,1,2,2,1,5
7102722,"low",1,0,3,0,0,1,0,0,3,0,5
7227118,"low",1,0,2,0,0,2,0,1,4,1,7
7129556,"low",1,0,2,0,0,2,0,1,1,1,3
7098600,"high",3,0,6,0,1,7,0,3,6,2,15
7194252,"low",1,0,0,0,0,0,0,0,0,0,4
7214562,"low",1,1,2,0,0,2,0,0,1,2,4
7180208,"medium",2,0,1,0,0,0,0,0,1,0,2
7103373,"low",1,2,2,0,1,2,2,1,2,3,7
7095100,"low",1,0,0,0,0,0,0,0,0,0,1
7218881,"low",1,0,0,0,0,0,0,0,0,0,0
7146922,"low",1,0,1,0,0,3,1,0,2,1,11
7219365,"high",3,1,1,2,0,1,0,0,2,2,5
7125512,"medium",2,2,3,1,1,2,1,0,3,6,10
7164149,"low",1,0,2,0,0,1,0,1,1,0,3
7160514,"low",1,3,2,0,0,3,0,2,3,5,11
7179227,"low",1,2,1,0,0,1,1,0,2,3,7
7203874,"low",1,2,2,1,1,2,1,1,4,2,9
7223482,"low",1,0,2,0,0,1,1,1,2,1,3
7141700,"low",1,0,0,0,1,0,0,0,0,0,3
7133658,"low",1,1,7,0,1,6,0,3,7,1,12
7096062,"low",1,0,4,0,0,3,0,2,3,0,8
7154891,"medium",2,2,3,0,1,2,0,1,4,1,9
7090131,"low",1,0,3,0,1,0,1,0,2,1,3
7209280,"low",1,0,0,0,0,1,0,0,0,0,4
7229630,"low",1,0,3,0,0,1,0,0,2,0,4
7229150,"low",1,0,1,0,0,1,0,1,0,0,4
7160090,"low",1,2,4,0,0,4,0,2,6,2,12
7114787,"medium",2,1,2,1,0,1,0,1,1,0,5
7225088,"low",1,0,2,0,0,1,0,1,2,0,6
7120832,"low",1,0,0,0,0,0,0,0,0,0,0
7199355,"low",1,0,1,0,0,1,0,0,1,0,3
7203330,"medium",2,0,2,0,0,5,0,0,3,1,10
7217357,"high",3,0,1,0,0,2,0,1,2,0,6
7136308,"medium",2,2,2,0,0,3,1,1,4,3,5
7212079,"high",3,0,1,0,0,0,0,0,1,0,3
7104717,"medium",2,0,6,0,0,9,1,4,5,0,12
7106879,"low",1,0,0,0,0,0,0,0,0,0,0
7195303,"low",1,0,4,0,0,6,1,3,5,0,14
7220712,"low",1,0,1,0,1,1,0,1,3,1,7
7096812,"medium",2,0,2,0,0,2,1,1,3,0,8
7110082,"low",1,1,1,0,0,2,1,0,0,2,6
7180576,"medium",2,0,3,0,0,2,0,2,3,0,6
7190760,"low",1,1,2,0,0,3,0,1,2,1,8
7178295,"medium",2,3,5,0,1,6,3,3,5,4,17
7165287,"low",1,0,7,0,0,6,1,5,7,1,12
7113464,"low",1,0,1,0,0,1,0,0,0,0,1
7168542,"low",1,0,0,0,0,0,0,0,0,0,1
7116366,"high",3,0,0,0,0,0,0,0,0,0,0
7210370,"low",1,0,0,0,0,0,0,0,0,0,0
7111503,"medium",2,0,0,0,0,1,0,0,4,0,5
7171005,"low",1,1,3,1,0,3,1,0,3,2,6
7146803,"low",1,0,2,0,0,1,1,0,3,1,11
7134470,"high",3,0,1,0,0,1,0,1,1,0,5
7089679,"low",1,0,0,0,0,0,0,1,0,0,3
7190748,"low",1,1,4,2,1,3,3,3,4,4,10
7175774,"low",1,0,1,0,0,0,0,0,1,0,3
7209451,"low",1,2,5,2,1,5,3,3,5,3,14
7127644,"high",3,0,2,0,1,4,1,1,5,1,17
7110002,"medium",2,2,3,0,1,4,1,1,5,3,9
7197480,"medium",2,1,2,0,2,3,0,1,3,1,18
7178275,"medium",2,2,4,2,1,3,2,1,4,2,9
7104738,"high",3,0,2,0,0,3,1,1,2,1,8
7140332,"low",1,1,1,0,0,1,1,1,3,2,7
7102742,"medium",2,1,3,0,0,2,0,0,3,2,7
7172510,"medium",2,0,8,0,1,8,1,3,7,1,19
7099863,"medium",2,1,2,0,0,2,1,2,3,2,7
7198333,"low",1,0,1,0,0,2,0,0,2,0,4
7121390,"low",1,0,3,0,0,4,1,2,2,1,11
7119179,"low",1,0,2,1,0,3,0,1,2,2,10
7206743,"low",1,0,1,0,0,1,0,0,1,0,5
7211153,"low",1,0,2,0,0,3,0,1,6,2,22
7223339,"low",1,0,0,0,1,0,0,0,0,0,2
7231847,"low",1,1,5,0,0,7,0,2,5,1,11
7104092,"low",1,0,0,0,0,0,0,0,0,0,4
7144358,"medium",2,0,0,0,0,0,0,0,0,0,0
7221788,"low",1,0,3,0,1,2,1,2,0,1,8
7156138,"low",1,0,0,0,1,2,0,0,0,1,3
7087715,"low",1,1,2,0,0,3,0,1,1,0,5
7229617,"medium",2,0,0,0,0,1,0,0,1,0,6
7195020,"medium",2,0,0,0,0,0,0,0,0,0,1
7152018,"low",1,0,2,0,0,2,0,2,1,0,4
7206146,"medium",2,0,3,1,0,1,1,1,1,0,6
7158998,"high",3,1,1,0,1,3,0,2,3,1,8
7127186,"high",3,0,2,0,0,7,1,2,3,1,13
7161645,"medium",2,1,0,0,0,1,0,0,0,0,3
7118678,"low",1,0,0,0,0,0,0,0,0,0,2
7216750,"medium",2,0,1,0,0,2,0,2,2,0,7
7226377,"low",1,2,5,0,0,9,0,3,7,1,11
7123519,"medium",2,0,4,1,0,6,1,1,5,2,12
7183528,"low",1,0,1,0,0,1,0,1,0,0,3
7177622,"medium",2,0,0,0,0,1,0,0,0,0,2
7193056,"medium",2,2,5,0,0,3,0,2,5,3,9
7159643,"low",1,3,3,1,2,6,0,0,4,2,14
7175947,"medium",2,0,5,0,0,7,1,2,7,1,21
7108686,"low",1,0,3,0,1,3,0,1,4,1,9
7157712,"high",3,1,0,0,1,1,0,0,0,1,1
7123905,"low",1,0,0,0,1,0,0,0,0,0,5
7122986,"low",1,0,0,0,0,0,0,0,0,0,3
7145497,"medium",2,0,0,1,0,0,0,0,0,0,1
7152187,"low",1,1,2,1,0,2,1,1,0,1,7
7095077,"low",1,0,3,0,0,4,0,1,3,0,6
7144737,"low",1,0,1,0,0,1,1,1,0,0,5
7195313,"medium",2,1,7,1,0,7,3,6,11,4,22
7141154,"low",1,1,2,1,0,3,0,1,3,3,9
7099606,"low",1,0,4,0,0,4,0,0,3,0,13
7114252,"low",1,0,3,0,1,1,1,1,3,2,7
7232999,"medium",2,1,1,0,0,2,0,1,2,0,3
7172413,"low",1,1,1,0,0,0,0,0,0,2,2
7103463,"low",1,0,0,1,0,0,0,0,0,0,3
7145197,"low",1,0,1,0,1,0,0,0,0,0,2
7099538,"medium",2,1,4,1,0,6,1,4,3,0,13
7228324,"low",1,0,1,0,0,1,0,1,0,0,3
7217438,"low",1,2,8,0,3,8,2,3,5,5,16
7208442,"low",1,0,2,0,0,1,0,1,2,0,7
7230789,"low",1,1,1,1,0,0,1,0,1,2,7
7203070,"low",1,0,0,0,0,0,0,0,0,0,0
7212587,"low",1,0,1,0,0,1,0,0,1,0,4
7185186,"low",1,0,4,0,1,3,0,2,4,0,10
7089006,"low",1,0,3,0,1,2,0,1,2,0,5
7211416,"low",1,0,5,0,2,8,0,2,8,1,17
7174497,"low",1,0,1,0,0,0,0,0,1,0,7
7114254,"low",1,0,3,0,1,2,1,1,3,2,7
7170820,"low",1,0,0,0,0,1,0,0,1,1,2
7229280,"medium",2,0,1,0,0,1,0,1,2,0,7
7206733,"low",1,0,2,0,0,3,0,2,4,0,8
7156647,"low",1,0,1,1,0,2,0,1,2,0,7
7106398,"low",1,0,0,0,1,0,1,0,2,0,4
7229029,"low",1,0,1,0,1,4,1,1,5,2,14
7107601,"low",1,0,6,0,0,3,1,1,4,0,11
7147427,"low",1,0,2,0,0,2,0,2,1,0,7
7220582,"low",1,1,5,0,1,4,1,3,4,1,13
7160290,"low",1,3,11,1,3,11,3,5,11,3,24
7219225,"medium",2,0,5,0,0,5,1,3,3,1,7
7127597,"medium",2,1,1,0,0,2,0,0,1,2,5
7192604,"low",1,2,4,1,0,5,0,1,4,1,9
7110780,"low",1,0,0,0,0,2,0,0,1,1,4
7149315,"low",1,0,0,0,0,0,0,0,0,0,0
7210725,"medium",2,0,4,0,0,4,0,2,3,1,8
7104739,"low",1,0,4,0,0,3,0,2,3,0,10
7118673,"low",1,0,3,0,2,4,0,3,5,1,12
7129064,"low",1,0,0,0,0,1,0,0,0,0,5
7154789,"low",1,0,0,0,0,0,0,0,0,0,2
7216183,"medium",2,2,2,0,1,3,2,0,1,2,7
7161555,"low",1,0,1,0,0,1,0,1,0,1,4
7127008,"medium",2,3,12,1,3,11,3,7,11,7,30
7193138,"low",1,0,0,1,0,1,0,0,1,1,5
7147776,"high",3,0,2,0,0,1,0,1,2,0,3
7181449,"medium",2,0,3,0,0,3,1,1,4,1,9
7134123,"low",1,0,1,0,0,0,0,0,1,1,4
7122841,"low",1,0,0,0,0,0,0,0,0,0,0
7090109,"low",1,0,0,0,0,0,0,0,0,0,0
7132724,"low",1,0,4,0,1,3,0,2,3,0,9
7192304,"low",1,0,0,0,1,2,1,0,1,2,5
7144212,"medium",2,2,0,0,1,2,1,0,1,2,7
7219004,"medium",2,0,1,0,0,1,0,0,1,0,3
7229072,"low",1,0,6,0,0,6,0,0,9,1,26
7198453,"low",1,0,2,0,1,2,1,0,1,0,6
7179032,"medium",2,1,1,0,0,2,0,0,2,2,4
7091560,"medium",2,1,1,0,0,4,0,1,3,1,9
7151408,"low",1,0,0,0,0,0,0,0,0,0,0
7222127,"medium",2,1,0,0,0,0,0,0,1,1,1
7181938,"low",1,0,1,0,0,3,0,0,1,0,5
7203282,"low",1,0,3,2,1,4,0,2,4,2,11
7151271,"low",1,1,2,0,1,1,0,0,0,1,4
7105294,"medium",2,2,1,1,1,4,1,1,3,3,8
7222241,"medium",2,2,3,0,0,2,0,0,3,3,9
7178343,"medium",2,0,2,1,1,1,1,2,2,0,11
7101131,"low",1,2,0,0,0,1,0,0,0,2,7
7136001,"low",1,0,0,0,0,0,0,0,0,0,2
7198536,"low",1,0,0,0,0,5,0,1,4,0,11
7192261,"low",1,0,0,0,0,0,0,0,0,0,0
7210855,"low",1,0,1,0,0,1,1,1,1,1,5
7120943,"low",1,0,0,0,0,2,0,0,1,0,9
7139557,"low",1,1,4,1,2,6,1,2,5,1,12
7135513,"low",1,0,0,0,0,0,0,0,0,0,0
7132111,"medium",2,0,0,0,0,0,0,0,0,0,0
7156058,"low",1,0,2,0,0,4,1,2,2,0,6
7130328,"low",1,0,0,0,0,0,0,0,0,0,1
7125324,"low",1,0,1,1,0,0,0,0,1,1,2
7189253,"low",1,0,0,0,0,0,0,0,0,0,0
7231554,"low",1,0,0,0,0,1,0,0,0,0,5
7201827,"low",1,0,2,0,0,1,1,0,0,0,3
7216250,"medium",2,1,5,1,1,6,1,3,3,1,11
7172380,"low",1,1,1,0,0,2,0,0,1,1,6
7213509,"low",1,1,4,1,2,3,3,2,8,3,10
7133189,"low",1,0,1,1,0,1,0,1,0,0,5
7213251,"low",1,1,2,1,0,2,0,1,2,0,3
7169635,"medium",2,0,0,0,0,0,0,0,0,0,2
7201634,"medium",2,1,2,1,0,0,0,1,1,1,3
7233271,"low",1,1,1,0,0,3,1,0,2,1,9
7185019,"low",1,2,5,0,0,5,2,2,5,3,12
7158301,"low",1,1,0,0,0,1,0,0,0,1,3
7198266,"low",1,4,3,2,3,9,2,2,5,3,20
7181181,"low",1,0,2,2,0,2,1,1,2,1,6
7097857,"medium",2,0,3,0,1,1,2,1,1,1,4
